DISTRICT,TIME_HOUR,WORK_ID,HUMIDITY,TEMPERATURE,VOC,CO2,PM,FPM,WIND_SPEED_MS,WIND_DIR_DEG,RAIN_MM,RAIN_6H_MM,RAIN_12H_MM,WIND_GUST_MAX_MS,WIND_GUST_P95_MS,WIND_GUST_DIR_DEG,GUSTINESS_RATIO,AQ_SO2,AQ_NO2,AQ_O3,AQ_CO,AQ_PM10,AQ_PM25,AQ_REPCAI,AQ_OX,AQ_PM25_RATIO,AQ_PM25_LAG1H,AQ_PM25_LAG3H,AQ_PM10_LAG1H,AQ_PM10_LAG3H,AQ_CO_LAG1H,AQ_CO_LAG3H,N_ROWS,N_SENSORS
동구,2025-07-11 21:00,2.50711E+11,64.06386364,24.27795455,172.1104545,439.3181818,11.335,9.463636364,1.4,69.7,0,0,0,28.2,28.2,52.7,20.14285714,0.004,0.01,0.031,0.4,17,9,2,0.041,0.529411765,8,10,23,23,0.4,0.4,44,6
동구,2025-07-11 22:00,2.50711E+11,64.34039568,24.28496403,174.4704317,439.2769784,11.78964029,9.645971223,4.5,75.2,0,0,0,28.2,28.2,52.7,6.266666667,0.003,0.009,0.03,0.4,21,11,1,0.039,0.523809524,9,9,17,26,0.4,0.4,278,5
동구,2025-07-11 23:00,2.50711E+11,65.07804348,24.18641304,176.7129348,439.5652174,12.30086957,9.723043478,1.8,54.5,0,0,0,28.2,28.2,52.7,15.66666667,0.003,0.008,0.029,0.4,19,13,1,0.037,0.684210526,11,8,21,23,0.4,0.4,92,4
동구,2025-07-12 0:00,2.50712E+11,67.76588235,24.12352941,186.6158824,439,13.69823529,10.42411765,2.2,72.1,0,0,0,28.2,28.2,52.7,12.81818182,,,,,,,,,,13,9,19,17,0.4,0.4,17,1
동구,2025-07-12 4:00,2.50712E+11,76.365,22.24,265.1,444.5,19.14,15.84,0.9,69.3,0,0,0,28.2,28.2,52.7,31.33333333,0.003,0.008,0.036,0.4,24,12,2,0.044,0.5,12,9,18,22,0.4,0.4,2,1
동구,2025-07-12 5:00,2.50712E+11,70.12993789,23.67652174,184.1121118,438.5093168,18.21552795,15.01099379,1.5,67.7,0,0,0,28.2,28.2,52.7,18.8,0.004,0.008,0.035,0.4,17,11,2,0.043,0.647058824,12,10,24,22,0.4,0.4,161,3
동구,2025-07-12 6:00,2.50712E+11,67.92641304,23.91326087,175.1565217,439.3405797,16.39112319,13.26278986,2.3,77.2,0,0,0,28.2,28.2,52.7,12.26086957,0.004,0.008,0.033,0.4,23,13,2,0.041,0.565217391,11,12,17,18,0.4,0.4,276,5
동구,2025-07-12 7:00,2.50712E+11,60.3566482,25.64465374,176.5563158,439.6869806,15.66263158,12.47637119,0,45.9,0,0,0,28.2,28.2,52.7,,0.003,0.007,0.035,0.4,27,17,2,0.042,0.62962963,13,12,23,24,0.4,0.4,361,6
동구,2025-07-12 8:00,2.50712E+11,55.94934247,27.02523288,177.41,439.7205479,16.62216438,13.27227397,1.9,67.5,0,0,0,28.2,28.2,52.7,14.84210526,0.003,0.008,0.039,0.4,24,14,2,0.047,0.583333333,17,11,27,17,0.4,0.4,365,6
동구,2025-07-12 9:00,2.50712E+11,52.29085034,28.15935374,183.2954422,439.6292517,17.15554422,13.85105442,3.4,61.1,0,0,0,28.2,28.2,52.7,8.294117647,0.003,0.009,0.042,0.4,19,17,2,0.051,0.894736842,14,13,24,23,0.4,0.4,294,6
동구,2025-07-12 10:00,2.50712E+11,47.98216292,29.40963483,185.8017697,439.3988764,18.08134831,14.6597191,3.1,63.6,0,0,0,28.2,28.2,52.7,9.096774194,0.002,0.008,0.043,0.4,22,12,2,0.051,0.545454545,17,17,19,27,0.4,0.4,356,6
동구,2025-07-12 11:00,2.50712E+11,49.06363354,28.7665528,179.9436957,439.5590062,19.15049689,15.42900621,2.9,82.1,0,0,0,28.2,28.2,52.7,9.724137931,0.002,0.008,0.044,0.4,20,12,2,0.052,0.6,12,14,22,24,0.4,0.4,322,6
동구,2025-07-12 12:00,2.50712E+11,47.57962712,29.2699661,184.502,439.1694915,17.26823729,13.83779661,2.7,72.5,0,0,0,28.2,28.2,52.7,10.44444444,0.002,0.008,0.044,0.4,23,11,2,0.052,0.47826087,12,17,20,19,0.4,0.4,295,6
동구,2025-07-12 13:00,2.50712E+11,42.79575758,30.69339394,188.1152121,439.3181818,14.74363636,12.01524242,2.3,92.7,0,0,0,28.2,28.2,52.7,12.26086957,0.002,0.007,0.043,0.4,20,13,2,0.05,0.65,11,12,23,22,0.4,0.4,330,6
동구,2025-07-12 14:00,2.50712E+11,39.50742466,31.5509589,187.1527397,440.0054795,13.11517808,10.70257534,2.9,76.5,0,0,0,28.2,28.2,52.7,9.724137931,0.003,0.008,0.047,0.4,22,10,2,0.055,0.454545455,13,12,20,20,0.4,0.4,365,6
동구,2025-07-12 15:00,2.50712E+11,40.02076923,31.72701923,190.4999359,439.6057692,12.80128205,10.38891026,2.1,94.2,0,0,0,29.8,29.8,95.6,14.19047619,0.003,0.009,0.046,0.4,28,11,2,0.055,0.392857143,10,11,22,23,0.4,0.4,312,6
동구,2025-07-12 16:00,2.50712E+11,41.8596875,31.45978125,191.5926563,439.525,13.151125,10.6888125,2.8,98.5,0,0,0,29.8,29.8,95.6,10.64285714,0.003,0.009,0.045,0.4,22,10,2,0.054,0.454545455,11,13,28,20,0.4,0.4,320,6
동구,2025-07-12 17:00,2.50712E+11,44.2378852,30.19329305,184.1532931,439.3836858,13.55247734,11.00643505,1.8,80.4,0,0,0,29.8,29.8,95.6,16.55555556,0.002,0.01,0.044,0.4,23,13,2,0.054,0.565217391,10,10,22,22,0.4,0.4,331,6
동구,2025-07-12 18:00,2.50712E+11,54.04569832,27.66567039,177.7334916,439.603352,15.08536313,12.05851955,2.9,85.2,0,0,0,29.8,29.8,95.6,10.27586207,0.002,0.009,0.04,0.4,22,12,2,0.049,0.545454545,13,11,23,28,0.4,0.4,358,6
동구,2025-07-12 19:00,2.50712E+11,61.34337884,25.39754266,173.1308191,438.9351536,14.01262799,11.14163823,1.7,90.9,0,0,0,29.8,29.8,95.6,17.52941176,0.002,0.008,0.037,0.4,22,10,2,0.045,0.454545455,12,10,22,22,0.4,0.4,293,6
동구,2025-07-12 20:00,2.50712E+11,61.37944444,24.75040123,163.5088272,439.2438272,13.33259259,10.79703704,2.1,79.1,0,0,0,29.8,29.8,95.6,14.19047619,0.002,0.008,0.035,0.4,16,9,2,0.043,0.5625,10,13,22,23,0.4,0.4,324,6
동구,2025-07-12 21:00,2.50712E+11,59.72204969,24.7486646,168.363323,439.3167702,14.16459627,11.34189441,1.7,84.5,0,0,0,29.8,29.8,95.6,17.52941176,0.002,0.008,0.034,0.4,16,11,2,0.042,0.6875,9,12,16,22,0.4,0.4,322,6
동구,2025-07-12 22:00,2.50712E+11,60.71180451,24.74315789,169.1103759,439.4210526,15.19383459,11.87665414,1.3,100.1,0,0,0,29.8,29.8,95.6,22.92307692,0.002,0.009,0.034,0.4,20,7,2,0.043,0.35,11,10,16,22,0.4,0.4,266,6
동구,2025-07-12 23:00,2.50712E+11,64.7726087,24.41956522,169.8379348,438.3586957,16.36521739,12.31195652,1.5,93.6,0,0,0,29.8,29.8,95.6,19.86666667,0.002,0.01,0.036,0.4,9,9,2,0.046,1,7,9,20,16,0.4,0.4,92,3
동구,2025-07-13 0:00,2.50713E+11,68.58,24.075,159.12,438.5,15.785,11.155,0.5,65.4,0,0,0,29.8,29.8,95.6,59.6,,,,,,,,,,9,11,9,16,0.4,0.4,2,1
동구,2025-07-13 4:00,2.50713E+11,81.03666667,22.16333333,239.96,439.3333333,23.60333333,20.37,0,95.8,0,0,0,29.8,29.8,95.6,,0.009,0.012,0.025,0.5,27,21,1,0.037,0.777777778,17,15,26,18,0.5,0.4,3,1
동구,2025-07-13 5:00,2.50713E+11,72.51941176,23.49911765,195.9190196,439.5882353,20.01196078,16.50696078,0.1,116.3,0,0,0,29.8,29.8,95.6,298,0.011,0.012,0.021,0.6,26,18,1,0.033,0.692307692,21,13,27,22,0.5,0.4,102,2
동구,2025-07-13 6:00,2.50713E+11,67.54960784,24.17849673,187.998366,439.9150327,16.88477124,13.61882353,0,63.7,0,0,0,29.8,29.8,95.6,,0.011,0.012,0.02,0.6,29,19,2,0.032,0.655172414,18,17,26,26,0.6,0.5,153,3
동구,2025-07-13 7:00,2.50713E+11,63.03011494,25.50375479,183.6517625,439.3869732,18.36195402,14.62800766,0,39.1,0,0,0,29.8,29.8,95.6,,0.01,0.011,0.026,0.5,28,20,2,0.037,0.714285714,19,21,29,27,0.6,0.5,261,6
동구,2025-07-13 8:00,2.50713E+11,60.74558559,26.65138138,179.5477177,439.0540541,19.06558559,14.9757958,0,95.2,0,0,0,29.8,29.8,95.6,,0.011,0.012,0.036,0.5,25,17,2,0.048,0.68,20,18,28,26,0.5,0.6,333,6
동구,2025-07-13 9:00,2.50713E+11,61.18682692,26.93727564,176.8322436,439.7948718,17.99698718,14.2850641,0.4,86.9,0,0,0,29.8,29.8,95.6,74.5,0.007,0.012,0.043,0.5,29,20,2,0.055,0.689655172,17,19,25,29,0.5,0.6,312,6
동구,2025-07-13 10:00,2.50713E+11,62.78957265,27.06495726,175.1996011,439.6866097,16.3125641,12.99549858,0,96.5,0,0,0,29.8,29.8,95.6,,0.003,0.011,0.04,0.4,28,26,2,0.051,0.928571429,20,20,29,28,0.5,0.5,351,6
동구,2025-07-13 11:00,2.50713E+11,60.73408964,28.61946779,182.8105322,439.162465,13.71448179,10.97389356,0,316.4,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.037,0.4,18,9,2,0.048,0.5,26,17,28,25,0.4,0.5,357,6
동구,2025-07-13 12:00,2.50713E+11,62.59774194,28.77874194,186.2896129,438.9903226,13.86670968,11.19174194,0,66.2,0,0,0,29.8,29.8,95.6,,0.002,0.01,0.037,0.4,17,9,2,0.047,0.529411765,9,20,18,29,0.4,0.5,310,6
동구,2025-07-13 13:00,2.50713E+11,60.86474474,29.60915916,186.4551652,439.8468468,13.82897898,11.34339339,1,77.2,0,0,0,29.8,29.8,95.6,29.8,0.002,0.009,0.035,0.4,16,7,2,0.044,0.4375,9,26,17,28,0.4,0.4,333,6
동구,2025-07-13 14:00,2.50713E+11,61.90258523,29.3946875,184.4308239,439.4403409,13.70232955,10.99244318,0.8,58.4,0,0,0,29.8,29.8,95.6,37.25,0.002,0.009,0.038,0.3,12,7,2,0.047,0.583333333,7,9,16,18,0.4,0.4,352,6
동구,2025-07-13 15:00,2.50713E+11,65.23906897,28.66031034,184.2646552,440.4103448,12.31796552,9.860068966,0.2,106.8,0,0,0,29.8,29.8,95.6,149,0.002,0.009,0.038,0.3,13,6,2,0.047,0.461538462,7,9,12,17,0.3,0.4,290,6
동구,2025-07-13 16:00,2.50713E+11,68.3027193,27.88828947,182.0653509,439.5570175,11.16605263,9.071973684,0.7,82.4,0,0,0,29.8,29.8,95.6,42.57142857,0.002,0.01,0.039,0.3,11,9,2,0.049,0.818181818,6,7,13,16,0.3,0.4,228,5
동구,2025-07-13 17:00,2.50713E+11,71.84852349,27.22255034,182.1008389,439.647651,12.14741611,9.849463087,0.3,101.2,0,0,0,29.8,29.8,95.6,99.33333333,0.002,0.01,0.04,0.3,10,8,2,0.05,0.8,9,7,11,12,0.3,0.3,298,5
동구,2025-07-13 18:00,2.50713E+11,91.55037671,24.48869863,191.0905479,439.3013699,12.94239726,10.15109589,1.1,98.9,0,0,0,29.8,29.8,95.6,27.09090909,0.002,0.009,0.038,0.3,11,5,2,0.047,0.454545455,8,6,10,13,0.3,0.3,292,6
동구,2025-07-13 19:00,2.50713E+11,93.35138047,23.75835017,191.512963,439.2592593,11.69228956,9.603164983,0,200.7,1.5,16,16,29.8,29.8,95.6,,0.002,0.008,0.033,0.3,11,4,2,0.041,0.363636364,5,9,11,11,0.3,0.3,297,6
동구,2025-07-13 20:00,2.50713E+11,93.25935103,23.47619469,192.9931858,440,9.732566372,8.209469027,0,8.1,0,23.5,23.5,29.8,29.8,95.6,,0.002,0.009,0.029,0.4,9,9,1,0.038,1,4,8,11,10,0.3,0.3,339,6
동구,2025-07-13 21:00,2.50713E+11,93.41637119,23.14246537,188.5090305,439.1634349,11.99565097,9.787562327,0.5,86.8,0,24.5,24.5,29.8,29.8,95.6,59.6,0.002,0.01,0.03,0.3,6,7,1,0.04,1.166666667,9,5,9,11,0.4,0.3,361,6
동구,2025-07-13 22:00,2.50713E+11,94.56909091,22.88871658,183.4121925,438.4919786,9.645347594,7.737433155,1.6,93.2,0,25,25,29.8,29.8,95.6,18.625,0.002,0.009,0.029,0.3,5,3,1,0.038,0.6,7,4,6,11,0.3,0.3,187,5
동구,2025-07-13 23:00,2.50713E+11,96.145,22.0295,175.071,439.15,7.028,5.66,1,88.1,0.5,27,27,29.8,29.8,95.6,29.8,0.002,0.008,0.027,0.3,5,3,1,0.035,0.6,3,9,5,9,0.3,0.4,20,2
동구,2025-07-14 5:00,2.50714E+11,92.63137931,20.89655172,175.8996552,439.3103448,6.224827586,5.640689655,0,48.6,0,110.5,138,29.8,29.8,95.6,,0.002,0.007,0.031,0.4,2,3,2,0.038,1.5,2,2,2,2,0.4,0.4,29,2
동구,2025-07-14 6:00,2.50714E+11,91.97106667,21.14686667,198.1153333,439.16,6.896333333,6.122,0.1,228.8,0,71,138,29.8,29.8,95.6,298,0.002,0.007,0.028,0.4,2,3,1,0.035,1.5,3,2,2,2,0.4,0.4,150,5
동구,2025-07-14 7:00,2.50714E+11,86.64341549,21.94147887,190.9373592,439.1830986,7.621302817,6.617887324,0,190.3,0,29.5,122,29.8,29.8,95.6,,0.002,0.008,0.021,0.4,2,3,1,0.029,1.5,3,2,2,2,0.4,0.4,284,6
동구,2025-07-14 8:00,2.50714E+11,76.58714286,23.79730897,182.9140199,439.3887043,7.649003322,6.5989701,0,278.2,0,5.5,114.5,29.8,29.8,95.6,,0.002,0.01,0.02,0.4,2,3,1,0.03,1.5,3,3,2,2,0.4,0.4,301,6
동구,2025-07-14 9:00,2.50714E+11,64.62680782,26.08110749,182.6878176,439.5732899,8.372214984,7.24980456,0,113.7,0,2.5,113.5,29.8,29.8,95.6,,0.002,0.012,0.024,0.4,4,4,1,0.036,1,3,3,2,2,0.4,0.4,307,6
동구,2025-07-14 10:00,2.50714E+11,55.93194986,27.76309192,173.1831755,439.6629526,8.554206128,7.429637883,0,315.4,0,1,113,29.8,29.8,95.6,,0.002,0.012,0.027,0.4,4,4,1,0.039,1,4,3,4,2,0.4,0.4,359,6
동구,2025-07-14 11:00,2.50714E+11,50.46070822,28.75042493,168.6709915,440.1926346,10.64648725,8.911104816,0,19.6,0,0,110.5,29.8,29.8,95.6,,0.002,0.012,0.041,0.4,17,6,2,0.053,0.352941176,4,3,4,2,0.4,0.4,353,6
동구,2025-07-14 12:00,2.50714E+11,48.33961415,29.71935691,169.0574598,439.7620579,11.36488746,9.601189711,1.5,87.9,0,0,71,29.8,29.8,95.6,19.86666667,0.002,0.01,0.052,0.4,14,6,2,0.062,0.428571429,6,4,17,4,0.4,0.4,311,6
동구,2025-07-14 13:00,2.50714E+11,53.4297541,28.66051913,168.006776,439.7076503,14.83789617,12.33010929,1.5,91.7,0,0,29.5,29.8,29.8,95.6,19.86666667,0.002,0.008,0.062,0.4,9,4,2,0.07,0.444444444,6,4,14,4,0.4,0.4,366,6
동구,2025-07-14 14:00,2.50714E+11,50.57,29.99634615,171.1893407,439.1208791,15.07472527,12.28192308,1.4,90.9,0,0,5.5,29.8,29.8,95.6,21.28571429,0.002,0.01,0.07,0.4,11,5,2,0.08,0.454545455,4,6,9,17,0.4,0.4,364,6
동구,2025-07-14 15:00,2.50714E+11,53.53433526,28.89404624,160.6981214,439.7312139,15.72153179,12.63401734,1.3,81.1,0,0,2.5,29.8,29.8,95.6,22.92307692,0.002,0.011,0.071,0.4,10,6,2,0.082,0.6,5,6,11,14,0.4,0.4,346,6
동구,2025-07-14 16:00,2.50714E+11,57.40781538,28.15655385,163.4779077,439.3076923,18.94735385,15.37504615,1.6,81,0,0,1,29.8,29.8,95.6,18.625,0.002,0.013,0.064,0.4,9,6,2,0.077,0.666666667,6,4,10,9,0.4,0.4,325,6
동구,2025-07-14 17:00,2.50714E+11,65.46159021,26.82899083,162.4640061,439.6605505,22.4306422,17.90189602,1.8,71.7,0,0,0,29.8,29.8,95.6,16.55555556,0.003,0.014,0.068,0.5,23,13,2,0.082,0.565217391,6,5,9,11,0.4,0.4,327,6
동구,2025-07-14 18:00,2.50714E+11,72.30583333,25.70897222,170.9031111,439.4111111,23.73311111,19.21247222,1.5,94,0,0,0,29.8,29.8,95.6,19.86666667,0.003,0.014,0.058,0.4,27,14,2,0.072,0.518518519,13,6,23,10,0.5,0.4,360,6
동구,2025-07-14 19:00,2.50714E+11,77.57674699,24.60987952,167.4588855,439.4487952,19.5671988,15.49771084,2.7,62.9,0,0,0,29.8,29.8,95.6,11.03703704,0.002,0.011,0.055,0.4,29,18,2,0.066,0.620689655,14,6,27,9,0.4,0.4,332,6
동구,2025-07-14 20:00,2.50714E+11,76.31074627,23.77543284,158.3442388,440.0149254,15.73149254,12.71707463,0.8,45.4,0,0.5,0.5,29.8,29.8,95.6,37.25,0.002,0.011,0.048,0.4,26,19,2,0.059,0.730769231,18,13,29,23,0.4,0.5,335,6
동구,2025-07-14 21:00,2.50714E+11,74.7256,22.6126,143.9633667,439.2033333,11.6551,9.5698,0.7,149.6,3,3.5,3.5,29.8,29.8,95.6,42.57142857,0.002,0.011,0.046,0.4,16,14,2,0.057,0.875,19,14,26,27,0.4,0.4,300,7
동구,2025-07-14 22:00,2.50714E+11,76.32364372,22.14987854,162.2898785,439.5870445,10.74659919,8.836032389,0.1,72.6,0,3.5,3.5,29.8,29.8,95.6,298,0.002,0.01,0.055,0.4,18,11,2,0.065,0.611111111,14,18,16,29,0.4,0.4,247,6
동구,2025-07-14 23:00,2.50714E+11,76.77933884,22.07371901,171.3280165,439.2644628,11.45735537,9.493140496,0.8,70,0,3.5,3.5,29.8,29.8,95.6,37.25,0.002,0.009,0.056,0.4,5,7,2,0.065,1.4,11,19,18,26,0.4,0.4,121,5
동구,2025-07-15 0:00,2.50715E+11,82.78789474,21.62368421,211.3973684,439.6842105,11.79157895,9.692631579,0,67.4,0,3.5,3.5,29.8,29.8,95.6,,,,,,,,,,,7,14,5,16,0.4,0.4,19,1
동구,2025-07-15 4:00,2.50715E+11,85.7309375,21.6471875,240.25125,439.28125,15.525,12.674375,0,305.7,0,0,3.5,29.8,29.8,95.6,,0.002,0.012,0.027,0.4,18,12,1,0.039,0.666666667,5,6,18,12,0.4,0.4,32,2
동구,2025-07-15 5:00,2.50715E+11,81.56395939,22.05162437,213.4091371,439.928934,16.90837563,13.80142132,0,337.8,0,0,3.5,29.8,29.8,95.6,,0.002,0.012,0.024,0.4,17,10,1,0.036,0.588235294,12,5,18,21,0.4,0.4,197,4
동구,2025-07-15 6:00,2.50715E+11,83.87441026,22.08669231,214.8120256,439.0923077,18.81407692,15.06179487,0,297.5,0,0,3.5,29.8,29.8,95.6,,0.002,0.012,0.018,0.4,10,13,1,0.03,1.3,10,5,17,18,0.4,0.4,390,10
동구,2025-07-15 7:00,2.50715E+11,79.14160804,23.37557789,209.7801173,439.2546064,19.5239531,15.63457286,0,264.9,0,9,12.5,29.8,29.8,95.6,,0.002,0.012,0.023,0.4,17,13,1,0.035,0.764705882,13,12,10,18,0.4,0.4,597,11
동구,2025-07-15 8:00,2.50715E+11,70.17418152,25.23910859,200.3323825,439.7779579,20.7339222,16.66849271,0,83.4,0,9,12,29.8,29.8,95.6,,0.002,0.015,0.022,0.4,24,9,1,0.037,0.375,13,10,17,17,0.4,0.4,617,11
동구,2025-07-15 9:00,2.50715E+11,60.55505396,27.09739209,198.0990468,438.942446,22.20746403,18.19348921,0.1,245.7,0,9,9,29.8,29.8,95.6,298,0.003,0.02,0.023,0.5,20,10,1,0.043,0.5,9,13,24,10,0.4,0.4,556,11
동구,2025-07-15 10:00,2.50715E+11,55.7082,27.91456667,189.9284333,439.7616667,19.66456667,16.0072,0.8,269.3,0,9,9,29.8,29.8,95.6,37.25,0.004,0.021,0.03,0.5,22,15,1,0.051,0.681818182,10,13,20,17,0.5,0.4,600,11
동구,2025-07-15 11:00,2.50715E+11,53.49860233,28.63462562,186.5922629,439.8801997,15.47460899,12.85209651,0.6,173.9,0,9,9,29.8,29.8,95.6,49.66666667,0.004,0.018,0.04,0.5,28,19,2,0.058,0.678571429,15,9,22,24,0.5,0.4,601,11
동구,2025-07-15 12:00,2.50715E+11,51.55942808,29.35684575,188.3158232,439.4800693,12.31870017,10.48795494,0,312.5,0,,,29.8,29.8,95.6,,0.003,0.015,0.054,0.5,26,14,2,0.069,0.538461538,19,10,28,20,0.5,0.5,577,11
동구,2025-07-15 13:00,2.50715E+11,52.5963468,29.29309764,183.7753704,439.5808081,13.05358586,10.93863636,1.3,204.6,0,0,9,29.8,29.8,95.6,22.92307692,0.003,0.011,0.058,0.5,20,13,2,0.069,0.65,14,15,26,22,0.5,0.5,594,11
동구,2025-07-15 14:00,2.50715E+11,58.06001684,27.94575758,175.9625253,439.6195286,10.82380471,9.133771044,2.9,230,0,0,9,29.8,29.8,95.6,10.27586207,0.002,0.011,0.061,0.5,10,10,2,0.072,1,13,19,20,28,0.5,0.5,594,11
동구,2025-07-15 15:00,2.50715E+11,60.83681135,27.20345576,176.2867947,439.2036728,9.039065109,7.731919866,1.5,212.8,0,0,9,29.8,29.8,95.6,19.86666667,0.002,0.012,0.049,0.4,11,12,2,0.061,1.090909091,10,14,10,26,0.5,0.5,599,11
동구,2025-07-15 16:00,2.50715E+11,62.85172161,26.67943223,175.6925824,439.2948718,8.811630037,7.623516484,0.9,198,0,0,9,29.8,29.8,95.6,33.11111111,0.002,0.013,0.044,0.4,12,8,2,0.057,0.666666667,12,13,11,20,0.4,0.5,546,11
동구,2025-07-15 17:00,2.50715E+11,68.32143791,25.50555556,172.2787418,439.253268,9.496094771,8.032679739,0,303.6,0,0,9,29.8,29.8,95.6,,0.002,0.014,0.044,0.4,10,5,2,0.058,0.5,8,10,12,10,0.4,0.5,612,11
동구,2025-07-15 18:00,2.50715E+11,69.68201299,25.18053571,172.5403896,439.4951299,10.85902597,9.133198052,0,350.5,0,0,9,29.8,29.8,95.6,,0.002,0.012,0.044,0.4,12,7,2,0.056,0.583333333,5,12,10,11,0.4,0.4,616,11
동구,2025-07-15 19:00,2.50715E+11,70.84801457,24.83216758,171.6446084,439.6830601,11.51360656,9.658469945,0,34.5,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.038,0.4,14,5,2,0.049,0.357142857,7,8,12,12,0.4,0.4,549,11
동구,2025-07-15 20:00,2.50715E+11,73.06623489,24.55366149,167.993696,439.8756477,13.23625216,10.86392055,0.1,191.7,0,0,0,29.8,29.8,95.6,298,0.002,0.013,0.038,0.4,13,6,2,0.051,0.461538462,5,5,14,10,0.4,0.4,579,11
동구,2025-07-15 21:00,2.50715E+11,76.8768785,24.32938318,169.0549533,439.8542056,16.6328972,13.29009346,0.1,224.5,0,0,0,29.8,29.8,95.6,298,0.002,0.013,0.043,0.4,14,7,2,0.056,0.5,6,7,13,12,0.4,0.4,535,11
동구,2025-07-15 22:00,2.50715E+11,78.94324742,24.23917526,169.4910309,439.8273196,20.00134021,16.01373711,0,205,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.043,0.4,15,8,2,0.056,0.533333333,7,5,14,14,0.4,0.4,388,8
동구,2025-07-15 23:00,2.50715E+11,81.28092486,24.09872832,162.5128902,439.6763006,21.59427746,17.52641618,0,64.4,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.043,0.4,25,12,2,0.056,0.48,8,6,15,13,0.4,0.4,173,4
동구,2025-07-16 0:00,2.50716E+11,83.372,23.912,186.625,439.1,20.898,17.555,0,65.9,0,0,0,29.8,29.8,95.6,,,,,,,,,,,12,7,25,14,0.4,0.4,10,1
동구,2025-07-16 4:00,2.50716E+11,81.57,24.44439024,221.81,440.0487805,18.16780488,15.16658537,0,92.3,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.047,0.4,40,17,2,0.058,0.425,11,17,32,32,0.4,0.4,41,2
동구,2025-07-16 5:00,2.50716E+11,78.46516746,24.19717703,190.3740191,439.5023923,18.39488038,15.4969378,0,209.9,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.047,0.4,27,16,2,0.059,0.592592593,17,19,40,32,0.4,0.4,209,4
동구,2025-07-16 6:00,2.50716E+11,75.0429976,24.48410072,180.2832614,439.4436451,17.78719424,14.62625899,0,287.7,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.037,0.4,29,17,2,0.049,0.586206897,16,11,27,32,0.4,0.4,417,11
동구,2025-07-16 7:00,2.50716E+11,73.3545068,25.04272109,179.3155952,439.4472789,17.71102041,14.52382653,0.5,211.9,0,0,0,29.8,29.8,95.6,59.6,0.002,0.012,0.04,0.4,31,14,2,0.052,0.451612903,17,17,29,40,0.4,0.4,588,11
동구,2025-07-16 8:00,2.50716E+11,74.28820946,25.58150338,179.2442568,439.3918919,17.97197635,14.80103041,0,223.6,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.041,0.4,28,13,2,0.054,0.464285714,14,16,31,27,0.4,0.4,592,11
동구,2025-07-16 9:00,2.50716E+11,72.30950791,25.84804921,173.9924605,440.0140598,17.29175747,14.28428822,0.2,205.9,0,0,0,29.8,29.8,95.6,149,0.002,0.016,0.04,0.4,24,14,2,0.056,0.583333333,13,17,28,29,0.4,0.4,569,11
동구,2025-07-16 10:00,2.50716E+11,71.61434926,26.01337727,164.5275288,439.4579901,16.56046129,13.6024547,0,257.1,0,0,0,29.8,29.8,95.6,,0.002,0.016,0.042,0.4,25,9,2,0.058,0.36,14,14,24,31,0.4,0.4,607,11
동구,2025-07-16 11:00,2.50716E+11,71.13642612,26.09786942,162.1260481,439.7147766,15.69030928,12.81831615,0,225.3,0,0,0,29.8,29.8,95.6,,0.002,0.016,0.046,0.4,27,13,2,0.062,0.481481481,9,13,25,28,0.4,0.4,582,11
동구,2025-07-16 12:00,2.50716E+11,69.97998205,26.21095153,162.2052244,439.6606822,14.83389587,12.10423698,0,96.3,0,0,0,29.8,29.8,95.6,,0.002,0.014,0.05,0.4,26,11,2,0.064,0.423076923,13,14,27,24,0.4,0.4,557,11
동구,2025-07-16 13:00,2.50716E+11,69.96166084,26.30493007,156.8680769,438.8986014,14.85405594,12.17921329,0,87.9,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.05,0.4,25,13,2,0.061,0.52,11,9,26,25,0.4,0.4,572,11
동구,2025-07-16 14:00,2.50716E+11,75.72264808,25.58773519,160.1092334,439.5696864,15.71885017,12.79062718,0.8,196.5,0,0,0,29.8,29.8,95.6,37.25,0.002,0.012,0.052,0.4,26,16,2,0.064,0.615384615,13,13,25,27,0.4,0.4,574,10
동구,2025-07-16 15:00,2.50716E+11,75.48785844,25.47346642,162.449873,439.845735,16.77970962,13.6554265,1.8,212.9,0,0,0,29.8,29.8,95.6,16.55555556,0.002,0.013,0.046,0.4,28,9,2,0.059,0.321428571,16,11,26,26,0.4,0.4,551,11
동구,2025-07-16 16:00,2.50716E+11,76.69382084,25.3733638,162.0714077,439.7312614,17.00499086,14.00480804,0,314.6,0,0,0,29.8,29.8,95.6,,0.002,0.014,0.048,0.4,22,8,2,0.062,0.363636364,9,13,28,25,0.4,0.4,547,10
동구,2025-07-16 17:00,2.50716E+11,77.57618729,24.85013378,162.4356522,439.4715719,17.0809699,13.99493311,0.7,168.7,0,0,0,29.8,29.8,95.6,42.57142857,0.002,0.015,0.044,0.4,17,10,2,0.059,0.588235294,8,16,22,26,0.4,0.4,598,10
